Age,Gender,Education_Level,Job Title,Divisions,Years of Experience,Rank,Salary,Salary_division
25,Male,High School,Sales Associate,Sales,1,Junior,35000,Low
36,Female,PhD,Research Scientist,Science and Analytics,13,Mid-level,185000,High
23,Female,Bachelor's Degree,Sales Executive,Sales,1,Junior,35000,Low
36,Female,Bachelor's Degree,Junior Sales Representative,Sales,2,Junior,35000,Low
34,Male,PhD,Research Director,Director,12,Mid-level,170000,High
23,Male,High School,Sales Executive,Sales,1,Junior,35000,Low
32,Male,Bachelor's Degree,Product Manager,Managerial,7,Mid-level,120000,Moderate
29,Female,High School,Junior Sales Associate,Sales,1,Junior,26000,Low
38,Male,Master's Degree,Marketing Director,Director,14,Mid-level,195000,High
40,Female,Bachelor's Degree,Financial Manager,Managerial,16,Senior,215000,High
24,Female,Bachelor's Degree,Sales Executive,Sales,1,Junior,35000,Low
32,Female,PhD,Data Scientist,Science and Analytics,9,Mid-level,145000,High
29,Female,High School,Junior Sales Associate,Sales,1,Junior,26000,Low
33,Female,Master's Degree,Marketing Manager,Managerial,9,Mid-level,135000,High
23,Female,Bachelor's Degree,Sales Executive,Sales,1,Junior,35000,Low
36,Female,PhD,Research Scientist,Science and Analytics,13,Mid-level,185000,High
30,Female,High School,Junior Sales Associate,Sales,1,Junior,26000,Low
30,Female,High School,Junior Sales Associate,Sales,1,Junior,26000,Low
34,Male,PhD,Research Director,Director,12,Mid-level,170000,High
23,Male,Bachelor's Degree,Sales Executive,Sales,1,Junior,35000,Low
32,Male,Bachelor's Degree,Product Manager,Managerial,7,Mid-level,120000,Moderate
30,Female,High School,Junior Sales Associate,Sales,1,Junior,26000,Low
38,Male,Master's Degree,Marketing Director,Director,14,Mid-level,195000,High
40,Female,Bachelor's Degree,Financial Manager,Managerial,16,Senior,215000,High
30,Female,High School,Junior Sales Associate,Sales,1,Junior,26000,Low
32,Female,PhD,Data Scientist,Science and Analytics,9,Mid-level,145000,High
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
33,Female,Master's Degree,Marketing Manager,Managerial,9,Mid-level,135000,High
30,Female,High School,Junior Sales Associate,Sales,1,Junior,26000,Low
36,Female,PhD,Research Scientist,Science and Analytics,13,Mid-level,185000,High
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
30,Female,High School,Junior Sales Associate,Sales,1,Junior,26000,Low
34,Male,PhD,Research Director,Director,12,Mid-level,170000,High
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
32,Male,Bachelor's Degree,Product Manager,Managerial,7,Mid-level,120000,Moderate
30,Female,High School,Junior Sales Associate,Sales,1,Junior,26000,Low
38,Male,Master's Degree,Marketing Director,Director,14,Mid-level,195000,High
40,Female,Bachelor's Degree,Financial Manager,Managerial,16,Senior,215000,High
30,Female,High School,Junior Sales Associate,Sales,1,Junior,26000,Low
32,Female,PhD,Data Scientist,Science and Analytics,9,Mid-level,145000,High
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
33,Female,Master's Degree,Marketing Manager,Managerial,9,Mid-level,135000,High
36,Female,PhD,Research Scientist,Science and Analytics,13,Mid-level,185000,High
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
34,Male,PhD,Research Director,Director,12,Mid-level,170000,High
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
32,Male,Bachelor's Degree,Product Manager,Managerial,7,Mid-level,120000,Moderate
38,Male,Master's Degree,Marketing Director,Director,14,Mid-level,195000,High
40,Female,Bachelor's Degree,Financial Manager,Managerial,16,Senior,215000,High
24,Male,High School,Sales Associate,Sales,1,Junior,35000,Low
32,Female,PhD,Data Scientist,Science and Analytics,9,Mid-level,145000,High
23,Male,Bachelor's Degree,Sales Manager,Managerial,1,Junior,35000,Low
33,Female,Master's Degree,Marketing Manager,Managerial,9,Mid-level,135000,High
36,Female,PhD,Research Scientist,Science and Analytics,13,Mid-level,185000,High
23,Male,Bachelor's Degree,Sales Executive,Sales,1,Junior,35000,Low
34,Male,PhD,Research Director,Director,12,Mid-level,170000,High
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
32,Male,Bachelor's Degree,Product Manager,Managerial,7,Mid-level,120000,Moderate
38,Male,Master's Degree,Marketing Director,Director,14,Mid-level,195000,High
40,Female,Bachelor's Degree,Financial Manager,Managerial,16,Senior,215000,High
32,Female,PhD,Data Scientist,Science and Analytics,9,Mid-level,145000,High
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
45,Female,Master's Degree,Sales Manager,Managerial,8,Mid-level,80000,Moderate
37,Male,PhD,Marketing Manager,Managerial,7,Mid-level,90000,Moderate
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
41,Male,Bachelor's Degree,Financial Manager,Managerial,12,Mid-level,120000,Moderate
21,Female,High School,Junior Sales Representative,Sales,0,Intern,25000,Low
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
22,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
50,Male,PhD,Senior Product Marketing Manager,Managerial,15,Senior,150000,High
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
42,Male,Master's Degree,Director of Marketing,Director,13,Mid-level,130000,Moderate
48,Male,PhD,Sales Director,Director,18,Senior,180000,High
23,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
25,Male,High School,Sales Associate,Sales,1,Junior,35000,Low
39,Male,PhD,Marketing Manager,Managerial,10,Mid-level,100000,Moderate
24,Male,Bachelor's Degree,Sales Manager,Managerial,1,Junior,35000,Low
44,Male,Bachelor's Degree,Content Marketing Manager,Managerial,11,Mid-level,110000,Moderate
47,Male,PhD,Senior Product Marketing Manager,Managerial,17,Senior,170000,High
24,Male,Bachelor's Degree,Sales Executive,Sales,1,Junior,35000,Low
38,Male,Master's Degree,Director of Marketing,Director,9,Mid-level,95000,Moderate
40,Male,PhD,Sales Director,Director,14,Mid-level,140000,High
24,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
24,Male,Bachelor's Degree,Sales Executive,Sales,1,Junior,35000,Low
43,Female,Bachelor's Degree,Content Marketing Manager,Managerial,12,Mid-level,120000,Moderate
24,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
46,Female,PhD,Senior Product Marketing Manager,Managerial,16,Senior,160000,High
39,Female,Master's Degree,Director of Marketing,Director,10,Mid-level,100000,Moderate
24,Male,Bachelor's Degree,Sales Executive,Sales,1,Junior,35000,Low
41,Female,Bachelor's Degree,Sales Manager,Managerial,8,Mid-level,80000,Moderate
35,Male,PhD,Marketing Manager,Managerial,7,Mid-level,90000,Moderate
42,Male,Master's Degree,Financial Manager,Managerial,13,Mid-level,130000,Moderate
24,Male,Bachelor's Degree,Sales Representative,Sales,1,Junior,35000,Low
21,Female,High School,Junior Sales Representative,Sales,0,Intern,25000,Low
24,Male,Bachelor's Degree,Sales Executive,Sales,1,Junior,35000,Low
50,Male,PhD,Senior Product Marketing Manager,Managerial,15,Senior,150000,High
24,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
48,Male,Master's Degree,Director of Marketing,Director,18,Senior,180000,High
30,Male,High School,Junior HR Coordinator,HR,2,Junior,33000,Low
30,Male,High School,Junior HR Coordinator,HR,2,Junior,33000,Low
45,Female,PhD,Financial Manager,Managerial,12,Mid-level,120000,Moderate
30,Male,High School,Junior HR Coordinator,HR,2,Junior,33000,Low
37,Female,Bachelor's Degree,Marketing Manager,Managerial,7,Mid-level,90000,Moderate
30,Male,High School,Junior HR Coordinator,HR,2,Junior,33000,Low
41,Female,Bachelor's Degree,Content Marketing Manager,Managerial,11,Mid-level,110000,Moderate
30,Male,High School,Junior HR Coordinator,HR,2,Junior,33000,Low
30,Male,High School,Junior HR Coordinator,HR,2,Junior,33000,Low
30,Male,High School,Junior HR Coordinator,HR,2,Junior,33000,Low
42,Female,Master's Degree,Director of Marketing,Director,13,Mid-level,130000,Moderate
30,Male,High School,Junior HR Coordinator,HR,2,Junior,33000,Low
50,Female,Bachelor's Degree,Sales Manager,Managerial,15,Senior,150000,High
35,Male,PhD,Marketing Manager,Managerial,8,Mid-level,80000,Moderate
22,Female,High School,Receptionist,Customer Care,0,Intern,25000,Low
46,Male,Master's Degree,Content Marketing Manager,Managerial,16,Senior,160000,High
28,Male,High School,Junior HR Generalist,HR,1,Junior,32000,Low
47,Male,PhD,Senior Product Marketing Manager,Managerial,17,Senior,170000,High
30,Male,High School,Junior HR Generalist,HR,1,Junior,32000,Low
38,Male,Master's Degree,Director of Marketing,Director,9,Mid-level,95000,Moderate
25,Female,Master's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
39,Male,Bachelor's Degree,Sales Director,Director,10,Mid-level,100000,Moderate
24,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
25,Female,Master's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
43,Female,Bachelor's Degree,Marketing Manager,Managerial,12,Mid-level,120000,Moderate
22,Female,High School,Receptionist,Customer Care,0,Intern,25000,Low
25,Female,Master's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
46,Female,Master's Degree,Marketing Manager,Managerial,14,Mid-level,140000,High
24,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
38,Female,Bachelor's Degree,Financial Manager,Managerial,10,Mid-level,100000,Moderate
25,Female,Master's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
22,Female,High School,Receptionist,Customer Care,0,Intern,25000,Low
25,Female,Master's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
50,Female,Bachelor's Degree,Sales Manager,Managerial,18,Senior,180000,High
35,Male,PhD,Senior Product Marketing Manager,Managerial,8,Mid-level,80000,Moderate
24,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
41,Male,Master's Degree,Director of Marketing,Director,12,Mid-level,120000,Moderate
28,Male,High School,Junior HR Generalist,HR,1,Junior,32000,Low
32,Male,Bachelor's Degree,Sales Director,Director,7,Mid-level,90000,Moderate
30,Male,High School,Junior HR Generalist,HR,1,Junior,32000,Low
43,Male,Master's Degree,Content Marketing Manager,Managerial,16,Senior,160000,High
25,Female,Master's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
47,Male,PhD,Senior Product Marketing Manager,Managerial,17,Senior,170000,High
22,Female,High School,Receptionist,Customer Care,0,Intern,25000,Low
38,Male,Master's Degree,Director of Marketing,Director,9,Mid-level,95000,Moderate
25,Female,Master's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
39,Male,Bachelor's Degree,Sales Manager,Managerial,11,Mid-level,110000,Moderate
24,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
25,Female,Master's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
43,Female,Bachelor's Degree,Marketing Manager,Managerial,12,Mid-level,120000,Moderate
25,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
50,Female,Master's Degree,Content Marketing Manager,Managerial,15,Senior,150000,High
25,Female,Master's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
48,Female,PhD,Senior Product Marketing Manager,Managerial,19,Senior,190000,High
23,Female,High School,Receptionist,Customer Care,0,Intern,25000,Low
25,Female,Master's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
45,Male,Master's Degree,Director of Marketing,Director,14,Mid-level,140000,High
23,Female,Bachelor's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
41,Male,Bachelor's Degree,Financial Manager,Managerial,12,Mid-level,120000,Moderate
35,Female,PhD,Marketing Manager,Managerial,8,Mid-level,80000,Moderate
25,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
42,Female,Master's Degree,Sales Manager,Managerial,13,Mid-level,130000,Moderate
23,Female,High School,Receptionist,Customer Care,0,Intern,25000,Low
32,Female,Bachelor's Degree,Content Marketing Manager,Managerial,7,Mid-level,90000,Moderate
26,Female,Bachelor's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
50,Female,Master's Degree,Senior Product Marketing Manager,Managerial,18,Senior,180000,High
23,Female,Bachelor's Degree,Junior HR Coordinator,HR,1,Junior,32000,Low
48,Female,PhD,Director of Marketing,Director,19,Senior,190000,High
25,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
23,Female,High School,Receptionist,Customer Care,0,Intern,25000,Low
45,Male,Master's Degree,Marketing Manager,Managerial,13,Mid-level,130000,Moderate
26,Female,Bachelor's Degree,Junior HR Generalist,HR,1,Junior,32000,Low
41,Male,Bachelor's Degree,Content Marketing Manager,Managerial,12,Mid-level,120000,Moderate
35,Female,PhD,Senior Product Marketing Manager,Managerial,9,Mid-level,95000,Moderate
23,Female,Bachelor's Degree,Junior HR Coordinator,HR,1,Junior,32000,Low
42,Female,Master's Degree,Digital Marketing Manager,Managerial,14,Mid-level,140000,High
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
32,Female,Bachelor's Degree,Director of Marketing,Director,8,Mid-level,80000,Moderate
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
50,Female,Master's Degree,Content Marketing Manager,Managerial,19,Senior,190000,High
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
48,Female,PhD,Senior Product Marketing Manager,Managerial,17,Senior,170000,High
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
45,Male,Master's Degree,Marketing Manager,Managerial,13,Mid-level,130000,Moderate
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
41,Male,Bachelor's Degree,Content Marketing Manager,Managerial,12,Mid-level,120000,Moderate
35,Female,PhD,Senior Product Marketing Manager,Managerial,9,Mid-level,95000,Moderate
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
42,Female,Master's Degree,Digital Marketing Manager,Managerial,14,Mid-level,140000,High
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
32,Female,Bachelor's Degree,Director of Marketing,Director,8,Mid-level,80000,Moderate
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
50,Female,Master's Degree,Content Marketing Manager,Managerial,19,Senior,190000,High
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
48,Female,PhD,Senior Product Marketing Manager,Managerial,17,Senior,170000,High
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
26,Male,High School,Junior Sales Associate,Sales,2,Junior,31000,Low
45,Male,Master's Degree,Marketing Manager,Managerial,13,Mid-level,130000,Moderate
25,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
41,Male,Bachelor's Degree,Content Marketing Manager,Managerial,12,Mid-level,120000,Moderate
35,Female,PhD,Senior Product Marketing Manager,Managerial,9,Mid-level,95000,Moderate
23,Female,High School,Receptionist,Customer Care,0,Intern,25000,Low
42,Female,Master's Degree,Digital Marketing Manager,Managerial,14,Mid-level,140000,High
24,Male,High School,Junior Sales Associate,Sales,1,Junior,30000,Low
32,Female,Bachelor's Degree,Director of Marketing,Director,8,Mid-level,80000,Moderate
25,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
50,Female,Master's Degree,Content Marketing Manager,Managerial,19,Senior,190000,High
24,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
48,Female,PhD,Senior Product Marketing Manager,Managerial,17,Senior,170000,High
22,Female,High School,Receptionist,Customer Care,0,Intern,25000,Low
24,Female,High School,Sales Associate,Sales,0,Intern,25000,Low
45,Male,Master's Degree,Marketing Manager,Managerial,13,Mid-level,130000,Moderate
22,Female,High School,Receptionist,Customer Care,0,Intern,25000,Low
41,Male,Bachelor's Degree,Content Marketing Manager,Managerial,12,Mid-level,120000,Moderate
35,Female,PhD,Senior Product Marketing Manager,Managerial,9,Mid-level,95000,Moderate
